<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.04.14	08:00:00	1.13678	1.13880	1.13530	1.13854	4065	0	0
2025.04.14	09:00:00	1.13853	1.14240	1.13765	1.14170	8198	0	0
2025.04.14	10:00:00	1.14171	1.14246	1.13837	1.13899	8277	0	0
2025.04.14	11:00:00	1.13900	1.14100	1.13787	1.13876	7351	0	0
2025.04.14	12:00:00	1.13875	1.14077	1.13866	1.13868	6758	0	0
2025.04.14	13:00:00	1.13866	1.13921	1.13715	1.13873	5619	0	0
2025.04.14	14:00:00	1.13874	1.14059	1.13725	1.13840	4508	0	0
2025.04.14	15:00:00	1.13845	1.13886	1.13345	1.13387	7533	0	0
2025.04.14	16:00:00	1.13388	1.13414	1.12960	1.13274	9829	0	0
2025.04.14	17:00:00	1.13275	1.13680	1.13198	1.13675	7227	0	0
2025.04.14	18:00:00	1.13676	1.13819	1.13528	1.13573	7366	0	0
2025.04.14	19:00:00	1.13573	1.13704	1.13302	1.13308	5873	0	0
2025.04.14	20:00:00	1.13310	1.13478	1.13285	1.13385	4509	0	0
2025.04.14	21:00:00	1.13385	1.13573	1.13380	1.13546	3814	0	0
2025.04.14	22:00:00	1.13543	1.13698	1.13501	1.13549	2928	0	0
2025.04.14	23:00:00	1.13550	1.13587	1.13433	1.13491	2158	0	0
2025.04.15	00:00:00	1.13455	1.13537	1.13417	1.13513	568	0	55
2025.04.15	01:00:00	1.13523	1.13614	1.13453	1.13538	1863	0	0
2025.04.15	02:00:00	1.13538	1.13545	1.13337	1.13363	2235	0	0
2025.04.15	03:00:00	1.13362	1.13391	1.13172	1.13287	4404	0	0
2025.04.15	04:00:00	1.13287	1.13350	1.13158	1.13244	3802	0	0
2025.04.15	05:00:00	1.13246	1.13525	1.13245	1.13496	3081	0	0
2025.04.15	06:00:00	1.13496	1.13532	1.13434	1.13474	2387	0	0
2025.04.15	07:00:00	1.13474	1.13633	1.13448	1.13569	2981	0	0
2025.04.15	08:00:00	1.13569	1.13681	1.13489	1.13506	3424	0	0
2025.04.15	09:00:00	1.13508	1.13645	1.13280	1.13322	5780	0	0
2025.04.15	10:00:00	1.13322	1.13599	1.13207	1.13574	6183	0	0
2025.04.15	11:00:00	1.13574	1.13791	1.13438	1.13469	6206	0	0
2025.04.15	12:00:00	1.13468	1.13562	1.13331	1.13389	4984	0	0
2025.04.15	13:00:00	1.13388	1.13493	1.13324	1.13445	3965	0	0
2025.04.15	14:00:00	1.13441	1.13444	1.13140	1.13267	4896	0	0
2025.04.15	15:00:00	1.13268	1.13415	1.13088	1.13130	7129	0	0
2025.04.15	16:00:00	1.13128	1.13286	1.13053	1.13177	7103	0	0
2025.04.15	17:00:00	1.13176	1.13296	1.12855	1.13289	9369	0	0
2025.04.15	18:00:00	1.13290	1.13291	1.12823	1.12888	6157	0	0
2025.04.15	19:00:00	1.12887	1.12921	1.12641	1.12744	4821	0	0
2025.04.15	20:00:00	1.12744	1.12829	1.12670	1.12726	3815	0	0
2025.04.15	21:00:00	1.12728	1.12766	1.12664	1.12735	3219	0	0
2025.04.15	22:00:00	1.12734	1.12876	1.12716	1.12824	2216	0	0
2025.04.15	23:00:00	1.12827	1.12899	1.12796	1.12813	1396	0	0
2025.04.16	00:00:00	1.12778	1.12847	1.12775	1.12801	437	0	22
2025.04.16	01:00:00	1.12797	1.12993	1.12797	1.12955	2054	0	0
2025.04.16	02:00:00	1.12956	1.12987	1.12833	1.12937	2397	0	0
2025.04.16	03:00:00	1.12934	1.13217	1.12930	1.13170	5026	0	0
2025.04.16	04:00:00	1.13173	1.13308	1.13164	1.13236	4000	0	0
2025.04.16	05:00:00	1.13238	1.13320	1.13179	1.13277	3190	0	0
2025.04.16	06:00:00	1.13281	1.13435	1.13246	1.13433	2793	0	0
2025.04.16	07:00:00	1.13433	1.13480	1.13330	1.13462	2751	0	0
2025.04.16	08:00:00	1.13463	1.13856	1.13411	1.13809	4527	0	0
2025.04.16	09:00:00	1.13807	1.13830	1.13606	1.13607	5548	0	0
2025.04.16	10:00:00	1.13606	1.13922	1.13592	1.13872	5833	0	0
2025.04.16	11:00:00	1.13871	1.13881	1.13384	1.13693	8599	0	0
2025.04.16	12:00:00	1.13693	1.13779	1.13561	1.13602	6535	0	0
2025.04.16	13:00:00	1.13603	1.13743	1.13524	1.13579	5712	0	0
2025.04.16	14:00:00	1.13576	1.13740	1.13551	1.13632	5481	0	0
2025.04.16	15:00:00	1.13634	1.13656	1.13408	1.13518	7559	0	0
2025.04.16	16:00:00	1.13518	1.13739	1.13497	1.13670	7942	0	0
2025.04.16	17:00:00	1.13675	1.13842	1.13540	1.13839	7905	0	0
2025.04.16	18:00:00	1.13840	1.13866	1.13572	1.13816	6102	0	0
2025.04.16	19:00:00	1.13819	1.13871	1.13702	1.13749	4274	0	0
2025.04.16	20:00:00	1.13749	1.13900	1.13591	1.13753	5592	0	0
2025.04.16	21:00:00	1.13754	1.13885	1.13651	1.13865	5336	0	0
2025.04.16	22:00:00	1.13862	1.14130	1.13847	1.13865	4785	0	0
2025.04.16	23:00:00	1.13864	1.13993	1.13816	1.13980	2200	0	0
2025.04.17	00:00:00	1.13902	1.13998	1.13892	1.13944	608	0	20
2025.04.17	01:00:00	1.13957	1.14008	1.13950	1.13995	1524	0	0
2025.04.17	02:00:00	1.13997	1.14096	1.13943	1.13956	2077	0	0
2025.04.17	03:00:00	1.13957	1.13969	1.13651	1.13680	5560	0	0
2025.04.17	04:00:00	1.13680	1.13694	1.13553	1.13656	5083	0	0
2025.04.17	05:00:00	1.13656	1.13818	1.13649	1.13784	3020	0	0
2025.04.17	06:00:00	1.13784	1.13810	1.13640	1.13642	2552	0	0
2025.04.17	07:00:00	1.13641	1.13700	1.13601	1.13622	1991	0	0
2025.04.17	08:00:00	1.13623	1.13712	1.13441	1.13525	3184	0	0
2025.04.17	09:00:00	1.13525	1.13710	1.13434	1.13589	5031	0	0
2025.04.17	10:00:00	1.13587	1.13790	1.13530	1.13767	5553	0	0
2025.04.17	11:00:00	1.13769	1.13886	1.13683	1.13785	4578	0	0
2025.04.17	12:00:00	1.13785	1.13809	1.13701	1.13726	4032	0	0
2025.04.17	13:00:00	1.13727	1.13769	1.13576	1.13595	5058	0	0
2025.04.17	14:00:00	1.13595	1.13702	1.13560	1.13566	3631	0	0
2025.04.17	15:00:00	1.13566	1.13682	1.13353	1.13566	8235	0	0
2025.04.17	16:00:00	1.13567	1.13779	1.13511	1.13613	8665	0	0
2025.04.17	17:00:00	1.13614	1.13859	1.13385	1.13494	7744	0	0
2025.04.17	18:00:00	1.13495	1.13767	1.13478	1.13633	5834	0	0
2025.04.17	19:00:00	1.13633	1.13712	1.13400	1.13506	5684	0	0
2025.04.17	20:00:00	1.13505	1.13540	1.13412	1.13512	3319	0	0
2025.04.17	21:00:00	1.13512	1.13754	1.13431	1.13733	3419	0	0
2025.04.17	22:00:00	1.13733	1.13761	1.13686	1.13734	2339	0	0
2025.04.17	23:00:00	1.13733	1.13766	1.13613	1.13616	1347	0	0
2025.04.18	00:00:00	1.13588	1.13674	1.13584	1.13657	421	0	36
2025.04.18	01:00:00	1.13669	1.13705	1.13636	1.13659	3294	0	0
2025.04.18	02:00:00	1.13657	1.13734	1.13653	1.13702	1545	0	0
2025.04.18	03:00:00	1.13702	1.13863	1.13648	1.13750	4595	0	0
2025.04.18	04:00:00	1.13749	1.13764	1.13673	1.13715	5930	0	0
2025.04.18	05:00:00	1.13711	1.13789	1.13691	1.13726	5050	0	0
2025.04.18	06:00:00	1.13728	1.13766	1.13691	1.13736	5068	0	0
2025.04.18	07:00:00	1.13736	1.13749	1.13689	1.13697	4290	0	0
2025.04.18	08:00:00	1.13695	1.13740	1.13639	1.13709	4202	0	0
2025.04.18	09:00:00	1.13706	1.13765	1.13622	1.13623	6974	0	0
2025.04.18	10:00:00	1.13623	1.13756	1.13555	1.13695	6372	0	0
2025.04.18	11:00:00	1.13695	1.13718	1.13652	1.13715	7902	0	0
2025.04.18	12:00:00	1.13714	1.13729	1.13671	1.13691	6410	0	0
2025.04.18	13:00:00	1.13691	1.13750	1.13678	1.13738	6865	0	0
2025.04.18	14:00:00	1.13739	1.13829	1.13716	1.13812	7884	0	0
2025.04.18	15:00:00	1.13812	1.13864	1.13807	1.13825	5861	0	0
2025.04.18	16:00:00	1.13827	1.13828	1.13745	1.13799	4336	0	0
2025.04.18	17:00:00	1.13800	1.13978	1.13786	1.13968	4776	0	0
2025.04.18	18:00:00	1.13968	1.13972	1.13873	1.13926	4687	0	0
2025.04.18	19:00:00	1.13924	1.13953	1.13876	1.13947	4463	0	0
2025.04.18	20:00:00	1.13950	1.13952	1.13901	1.13928	3800	0	0
2025.04.18	21:00:00	1.13926	1.13952	1.13894	1.13930	1926	0	0
2025.04.18	22:00:00	1.13929	1.13960	1.13915	1.13929	721	0	23
2025.04.18	23:00:00	1.13927	1.13948	1.13868	1.13888	644	0	26
2025.04.21	00:00:00	1.13917	1.14231	1.13914	1.14068	1511	0	20
2025.04.21	01:00:00	1.14076	1.14388	1.13903	1.14335	3899	0	0
2025.04.21	02:00:00	1.14338	1.14585	1.14337	1.14492	3591	0	0
2025.04.21	03:00:00	1.14491	1.14866	1.14491	1.14664	6038	0	0
2025.04.21	04:00:00	1.14665	1.14791	1.14651	1.14767	4632	0	0
2025.04.21	05:00:00	1.14767	1.15304	1.14721	1.15045	5314	0	0
2025.04.21	06:00:00	1.15045	1.15250	1.15045	1.15152	2885	0	0
2025.04.21	07:00:00	1.15151	1.15174	1.14989	1.15174	2964	0	0
2025.04.21	08:00:00	1.15174	1.15346	1.15150	1.15313	3561	0	0
2025.04.21	09:00:00	1.15313	1.15346	1.15050	1.15160	4305	0	0
2025.04.21	10:00:00	1.15155	1.15677	1.15096	1.15555	5254	0	0
2025.04.21	11:00:00	1.15555	1.15647	1.15376	1.15583	5289	0	0
2025.04.21	12:00:00	1.15583	1.15733	1.15451	1.15471	4442	0	0
2025.04.21	13:00:00	1.15471	1.15486	1.15214	1.15236	3579	0	0
2025.04.21	14:00:00	1.15239	1.15475	1.15132	1.15428	4182	0	0
2025.04.21	15:00:00	1.15428	1.15500	1.15215	1.15428	5181	0	0
2025.04.21	16:00:00	1.15426	1.15429	1.15016	1.15192	6068	0	0
2025.04.21	17:00:00	1.15190	1.15250	1.14896	1.14978	6201	0	0
2025.04.21	18:00:00	1.14979	1.15079	1.14818	1.15072	4730	0	0
2025.04.21	19:00:00	1.15072	1.15133	1.15003	1.15096	3545	0	0
2025.04.21	20:00:00	1.15096	1.15148	1.14935	1.15140	3142	0	0
2025.04.21	21:00:00	1.15139	1.15253	1.15123	1.15222	2712	0	0
2025.04.21	22:00:00	1.15219	1.15270	1.15126	1.15127	2557	0	0
2025.04.21	23:00:00	1.15127	1.15159	1.15049	1.15119	1690	0	0
2025.04.22	00:00:00	1.15120	1.15138	1.15062	1.15076	451	0	24
2025.04.22	01:00:00	1.15084	1.15255	1.15065	1.15235	1446	0	0
2025.04.22	02:00:00	1.15238	1.15241	1.15076	1.15141	2030	0	0
2025.04.22	03:00:00	1.15142	1.15144	1.14820	1.14905	4769	0	0
2025.04.22	04:00:00	1.14905	1.14986	1.14858	1.14947	4233	0	0
2025.04.22	05:00:00	1.14947	1.15207	1.14939	1.15206	2971	0	0
2025.04.22	06:00:00	1.15207	1.15403	1.15192	1.15348	4323	0	0
2025.04.22	07:00:00	1.15350	1.15403	1.15272	1.15303	2572	0	0
2025.04.22	08:00:00	1.15303	1.15475	1.15182	1.15423	5148	0	0
2025.04.22	09:00:00	1.15424	1.15459	1.14962	1.15008	7159	0	0
2025.04.22	10:00:00	1.15020	1.15093	1.14833	1.15058	7213	0	0
2025.04.22	11:00:00	1.15058	1.15152	1.14946	1.14999	6237	0	0
2025.04.22	12:00:00	1.15000	1.15079	1.14878	1.14905	5232	0	0
2025.04.22	13:00:00	1.14904	1.15007	1.14881	1.14884	4967	0	0
2025.04.22	14:00:00	1.14884	1.15006	1.14840	1.14858	4387	0	0
2025.04.22	15:00:00	1.14860	1.14903	1.14620	1.14701	6522	0	0
2025.04.22	16:00:00	1.14702	1.14850	1.14561	1.14743	6430	0	0
2025.04.22	17:00:00	1.14744	1.14923	1.14611	1.14779	6374	0	0
2025.04.22	18:00:00	1.14780	1.14856	1.14638	1.14649	4986	0	0
2025.04.22	19:00:00	1.14654	1.14689	1.14332	1.14340	6395	0	0
2025.04.22	20:00:00	1.14340	1.14540	1.14308	1.14503	5039	0	0
2025.04.22	21:00:00	1.14503	1.14503	1.14228	1.14272	3002	0	0
2025.04.22	22:00:00	1.14272	1.14340	1.14200	1.14208	2556	0	0
2025.04.22	23:00:00	1.14210	1.14302	1.14171	1.14201	1521	0	0
2025.04.23	00:00:00	1.14170	1.14250	1.13606	1.13611	1603	0	20
2025.04.23	01:00:00	1.13615	1.13700	1.13081	1.13373	7214	0	0
2025.04.23	02:00:00	1.13379	1.13625	1.13297	1.13507	5425	0	0
2025.04.23	03:00:00	1.13506	1.13981	1.13493	1.13974	6482	0	0
2025.04.23	04:00:00	1.13976	1.14153	1.13845	1.14072	5918	0	0
2025.04.23	05:00:00	1.14071	1.14108	1.13904	1.14048	4173	0	0
2025.04.23	06:00:00	1.14048	1.14051	1.13731	1.13792	3470	0	0
2025.04.23	07:00:00	1.13792	1.13919	1.13709	1.13901	2751	0	0
2025.04.23	08:00:00	1.13902	1.13999	1.13710	1.13767	3921	0	0
2025.04.23	09:00:00	1.13767	1.13965	1.13748	1.13851	6925	0	0
2025.04.23	10:00:00	1.13851	1.14092	1.13784	1.13855	7363	0	0
2025.04.23	11:00:00	1.13858	1.14154	1.13799	1.14131	5532	0	0
2025.04.23	12:00:00	1.14130	1.14398	1.14129	1.14181	5096	0	0
2025.04.23	13:00:00	1.14181	1.14190	1.13902	1.14020	4202	0	0
2025.04.23	14:00:00	1.14022	1.14160	1.13862	1.14110	4519	0	0
2025.04.23	15:00:00	1.14110	1.14199	1.14021	1.14056	4898	0	0
2025.04.23	16:00:00	1.14056	1.14124	1.13332	1.13332	9603	0	0
2025.04.23	17:00:00	1.13333	1.13816	1.13281	1.13534	11895	0	0
2025.04.23	18:00:00	1.13535	1.13835	1.13440	1.13487	9297	0	0
2025.04.23	19:00:00	1.13489	1.13658	1.13367	1.13398	6148	0	0
2025.04.23	20:00:00	1.13398	1.13440	1.13249	1.13295	3956	0	0
2025.04.23	21:00:00	1.13295	1.13302	1.13152	1.13239	3752	0	0
2025.04.23	22:00:00	1.13234	1.13323	1.13183	1.13274	2742	0	0
2025.04.23	23:00:00	1.13274	1.13284	1.13105	1.13145	1989	0	0
2025.04.24	00:00:00	1.13101	1.13224	1.13099	1.13190	657	0	28
2025.04.24	01:00:00	1.13204	1.13473	1.13204	1.13322	2307	0	0
2025.04.24	02:00:00	1.13323	1.13387	1.13266	1.13293	2109	0	0
2025.04.24	03:00:00	1.13295	1.13469	1.13215	1.13436	4671	0	0
2025.04.24	04:00:00	1.13435	1.13575	1.13403	1.13497	4395	0	0
2025.04.24	05:00:00	1.13497	1.13573	1.13463	1.13552	2722	0	0
2025.04.24	06:00:00	1.13552	1.13560	1.13365	1.13382	2113	0	0
2025.04.24	07:00:00	1.13386	1.13423	1.13325	1.13393	1761	0	0
2025.04.24	08:00:00	1.13393	1.13457	1.13308	1.13364	2744	0	0
2025.04.24	09:00:00	1.13364	1.13545	1.13360	1.13523	4032	0	0
2025.04.24	10:00:00	1.13523	1.13805	1.13517	1.13799	4626	0	0
2025.04.24	11:00:00	1.13798	1.13931	1.13631	1.13807	5162	0	0
2025.04.24	12:00:00	1.13805	1.13912	1.13752	1.13845	3415	0	0
2025.04.24	13:00:00	1.13845	1.13947	1.13762	1.13793	3258	0	0
2025.04.24	14:00:00	1.13793	1.13901	1.13684	1.13728	3632	0	0
2025.04.24	15:00:00	1.13726	1.13786	1.13580	1.13766	5506	0	0
2025.04.24	16:00:00	1.13770	1.13841	1.13635	1.13760	5027	0	0
2025.04.24	17:00:00	1.13760	1.13873	1.13630	1.13727	6217	0	0
2025.04.24	18:00:00	1.13727	1.13759	1.13474	1.13609	5589	0	0
2025.04.24	19:00:00	1.13620	1.13807	1.13579	1.13801	3941	0	0
2025.04.24	20:00:00	1.13800	1.13856	1.13674	1.13691	2741	0	0
2025.04.24	21:00:00	1.13691	1.13795	1.13636	1.13781	2459	0	0
2025.04.24	22:00:00	1.13782	1.13975	1.13775	1.13845	2511	0	0
2025.04.24	23:00:00	1.13846	1.13977	1.13820	1.13882	1598	0	0
2025.04.25	00:00:00	1.13841	1.13905	1.13802	1.13844	1229	0	20
2025.04.25	01:00:00	1.13850	1.13916	1.13841	1.13866	1316	0	0
2025.04.25	02:00:00	1.13869	1.13882	1.13707	1.13727	1452	0	0
2025.04.25	03:00:00	1.13727	1.13727	1.13468	1.13472	3651	0	0
2025.04.25	04:00:00	1.13472	1.13553	1.13424	1.13436	3778	0	0
2025.04.25	05:00:00	1.13436	1.13517	1.13414	1.13481	2608	0	0
2025.04.25	06:00:00	1.13481	1.13595	1.13250	1.13259	4234	0	0
2025.04.25	07:00:00	1.13259	1.13363	1.13157	1.13350	3385	0	0
2025.04.25	08:00:00	1.13348	1.13418	1.13256	1.13312	3571	0	0
2025.04.25	09:00:00	1.13312	1.13576	1.13219	1.13418	4413	0	0
2025.04.25	10:00:00	1.13418	1.13681	1.13418	1.13599	5558	0	0
2025.04.25	11:00:00	1.13599	1.13644	1.13398	1.13505	3605	0	0
2025.04.25	12:00:00	1.13505	1.13608	1.13450	1.13463	3661	0	0
2025.04.25	13:00:00	1.13463	1.13596	1.13341	1.13559	4352	0	0
2025.04.25	14:00:00	1.13558	1.13667	1.13459	1.13494	3278	0	0
2025.04.25	15:00:00	1.13494	1.13599	1.13491	1.13525	3407	0	0
2025.04.25	16:00:00	1.13525	1.13556	1.13330	1.13532	5412	0	0
2025.04.25	17:00:00	1.13533	1.13807	1.13524	1.13684	5911	0	0
2025.04.25	18:00:00	1.13684	1.13824	1.13579	1.13804	3702	0	0
2025.04.25	19:00:00	1.13804	1.13887	1.13684	1.13686	2731	0	0
2025.04.25	20:00:00	1.13686	1.13827	1.13650	1.13766	3120	0	0
2025.04.25	21:00:00	1.13766	1.13809	1.13692	1.13798	2374	0	0
2025.04.25	22:00:00	1.13796	1.13810	1.13588	1.13593	1834	0	0
2025.04.25	23:00:00	1.13594	1.13643	1.13550	1.13614	1308	0	0
2025.04.28	00:00:00	1.13609	1.13618	1.13570	1.13604	180	0	20
2025.04.28	01:00:00	1.13604	1.13656	1.13399	1.13500	1057	0	0
2025.04.28	02:00:00	1.13500	1.13551	1.13411	1.13451	1221	0	0
2025.04.28	03:00:00	1.13453	1.13646	1.13447	1.13640	3202	0	0
2025.04.28	04:00:00	1.13639	1.13667	1.13499	1.13513	3504	0	0
2025.04.28	05:00:00	1.13513	1.13573	1.13431	1.13537	2388	0	0
2025.04.28	06:00:00	1.13536	1.13603	1.13512	1.13563	1828	0	0
2025.04.28	07:00:00	1.13562	1.13728	1.13526	1.13725	2377	0	0
2025.04.28	08:00:00	1.13726	1.13809	1.13720	1.13744	2466	0	0
2025.04.28	09:00:00	1.13744	1.13744	1.13295	1.13317	4434	0	0
2025.04.28	10:00:00	1.13316	1.13619	1.13310	1.13484	4419	0	0
2025.04.28	11:00:00	1.13483	1.13518	1.13353	1.13437	3898	0	0
2025.04.28	12:00:00	1.13437	1.13587	1.13423	1.13500	3600	0	0
2025.04.28	13:00:00	1.13495	1.13603	1.13460	1.13507	2988	0	0
2025.04.28	14:00:00	1.13507	1.13563	1.13410	1.13517	2940	0	0
2025.04.28	15:00:00	1.13522	1.13728	1.13504	1.13510	4345	0	0
2025.04.28	16:00:00	1.13513	1.13743	1.13397	1.13647	5321	0	0
2025.04.28	17:00:00	1.13647	1.14137	1.13573	1.13788	6926	0	0
2025.04.28	18:00:00	1.13788	1.13925	1.13712	1.13862	5162	0	0
2025.04.28	19:00:00	1.13862	1.14222	1.13851	1.14114	4506	0	0
2025.04.28	20:00:00	1.14113	1.14192	1.14003	1.14009	3551	0	0
2025.04.28	21:00:00	1.14011	1.14141	1.14004	1.14135	2647	0	0
2025.04.28	22:00:00	1.14136	1.14247	1.14133	1.14219	2185	0	0
2025.04.28	23:00:00	1.14221	1.14248	1.14184	1.14208	1362	0	0
2025.04.29	00:00:00	1.14194	1.14212	1.14178	1.14202	216	0	20
2025.04.29	01:00:00	1.14209	1.14221	1.14121	1.14128	1082	0	0
2025.04.29	02:00:00	1.14130	1.14221	1.14008	1.14080	1969	0	0
2025.04.29	03:00:00	1.14080	1.14163	1.13993	1.13998	2939	0	0
2025.04.29	04:00:00	1.13999	1.14088	1.13876	1.13926	2989	0	0
2025.04.29	05:00:00	1.13926	1.14203	1.13923	1.13982	3734	0	0
2025.04.29	06:00:00	1.13982	1.14003	1.13865	1.13908	2758	0	0
2025.04.29	07:00:00	1.13907	1.13939	1.13739	1.13784	2406	0	0
2025.04.29	08:00:00	1.13782	1.13882	1.13761	1.13872	2687	0	0
2025.04.29	09:00:00	1.13871	1.13996	1.13834	1.13901	4135	0	0
2025.04.29	10:00:00	1.13928	1.14123	1.13875	1.14036	5255	0	0
2025.04.29	11:00:00	1.14054	1.14083	1.13816	1.13855	4834	0	0
2025.04.29	12:00:00	1.13855	1.13974	1.13803	1.13803	3970	0	0
2025.04.29	13:00:00	1.13805	1.13855	1.13730	1.13780	3315	0	0
2025.04.29	14:00:00	1.13780	1.13870	1.13709	1.13747	3367	0	0
2025.04.29	15:00:00	1.13752	1.14148	1.13703	1.14108	5077	0	0
2025.04.29	16:00:00	1.14108	1.14172	1.13902	1.13943	6675	0	0
2025.04.29	17:00:00	1.13940	1.14177	1.13790	1.13832	7848	0	0
2025.04.29	18:00:00	1.13833	1.14045	1.13824	1.13961	5167	0	0
2025.04.29	19:00:00	1.13957	1.14191	1.13953	1.14033	3879	0	0
2025.04.29	20:00:00	1.14031	1.14048	1.13837	1.13859	3128	0	0
2025.04.29	21:00:00	1.13858	1.13932	1.13762	1.13824	2724	0	0
2025.04.29	22:00:00	1.13822	1.13884	1.13762	1.13818	1873	0	0
2025.04.29	23:00:00	1.13816	1.13922	1.13809	1.13822	1238	0	0
2025.04.30	00:00:00	1.13818	1.13873	1.13772	1.13839	1178	0	20
2025.04.30	01:00:00	1.13851	1.13959	1.13817	1.13922	1135	0	0
2025.04.30	02:00:00	1.13926	1.13935	1.13861	1.13903	1125	0	0
2025.04.30	03:00:00	1.13905	1.13953	1.13768	1.13827	2912	0	0
2025.04.30	04:00:00	1.13827	1.13867	1.13569	1.13587	3308	0	0
2025.04.30	05:00:00	1.13586	1.13726	1.13549	1.13706	2734	0	0
2025.04.30	06:00:00	1.13706	1.13798	1.13669	1.13687	2100	0	0
2025.04.30	07:00:00	1.13688	1.13782	1.13663	1.13735	2043	0	0
2025.04.30	08:00:00	1.13736	1.13844	1.13719	1.13829	1858	0	0
2025.04.30	09:00:00	1.13830	1.13996	1.13658	1.13902	3963	0	0
2025.04.30	10:00:00	1.13902	1.13904	1.13736	1.13784	4439	0	0
2025.04.30	11:00:00	1.13796	1.13854	1.13625	1.13719	4431	0	0
2025.04.30	12:00:00	1.13719	1.13796	1.13603	1.13623	3555	0	0
2025.04.30	13:00:00	1.13623	1.13698	1.13608	1.13620	2789	0	0
2025.04.30	14:00:00	1.13620	1.13804	1.13561	1.13736	3716	0	0
2025.04.30	15:00:00	1.13736	1.13889	1.13650	1.13739	7585	0	0
2025.04.30	16:00:00	1.13735	1.13775	1.13616	1.13684	6311	0	0
2025.04.30	17:00:00	1.13685	1.13793	1.13495	1.13670	7982	0	0
2025.04.30	18:00:00	1.13669	1.13751	1.13232	1.13482	8494	0	0
2025.04.30	19:00:00	1.13482	1.13592	1.13448	1.13554	3929	0	0
2025.04.30	20:00:00	1.13555	1.13648	1.13452	1.13458	2613	0	0
2025.04.30	21:00:00	1.13459	1.13585	1.13431	1.13489	3548	0	0
2025.04.30	22:00:00	1.13489	1.13534	1.13281	1.13298	2413	0	0
2025.04.30	23:00:00	1.13298	1.13312	1.13173	1.13288	2464	0	0
2025.05.01	00:00:00	1.13238	1.13308	1.13238	1.13254	303	0	30
2025.05.01	01:00:00	1.13266	1.13306	1.13225	1.13257	1554	0	0
2025.05.01	02:00:00	1.13257	1.13262	1.13189	1.13220	1308	0	0
2025.05.01	03:00:00	1.13220	1.13298	1.13207	1.13218	2912	0	0
2025.05.01	04:00:00	1.13219	1.13222	1.13030	1.13084	2327	0	0
2025.05.01	05:00:00	1.13085	1.13161	1.13060	1.13154	1824	0	0
2025.05.01	06:00:00	1.13153	1.13186	1.12996	1.13124	3158	0	0
2025.05.01	07:00:00	1.13124	1.13147	1.13024	1.13026	2022	0	0
2025.05.01	08:00:00	1.13026	1.13066	1.12879	1.13002	3156	0	0
2025.05.01	09:00:00	1.13002	1.13126	1.12984	1.13026	4118	0	0
2025.05.01	10:00:00	1.13023	1.13108	1.12877	1.13101	4451	0	0
2025.05.01	11:00:00	1.13100	1.13311	1.13099	1.13197	3473	0	0
2025.05.01	12:00:00	1.13197	1.13250	1.13136	1.13143	2904	0	0
2025.05.01	13:00:00	1.13144	1.13342	1.13118	1.13321	2815	0	0
2025.05.01	14:00:00	1.13321	1.13411	1.13162	1.13204	3631	0	0
2025.05.01	15:00:00	1.13204	1.13392	1.13084	1.13151	5885	0	0
2025.05.01	16:00:00	1.13150	1.13279	1.13112	1.13187	5697	0	0
2025.05.01	17:00:00	1.13141	1.13187	1.12704	1.12817	7774	0	0
2025.05.01	18:00:00	1.12816	1.12903	1.12659	1.12793	5223	0	0
2025.05.01	19:00:00	1.12791	1.12922	1.12730	1.12908	3396	0	0
2025.05.01	20:00:00	1.12910	1.12914	1.12797	1.12831	2230	0	0
2025.05.01	21:00:00	1.12831	1.12935	1.12753	1.12856	2975	0	0
2025.05.01	22:00:00	1.12859	1.12922	1.12810	1.12885	2290	0	0
2025.05.01	23:00:00	1.12885	1.12937	1.12846	1.12869	1650	0	0
2025.05.02	00:00:00	1.12835	1.12885	1.12834	1.12859	286	0	21
2025.05.02	01:00:00	1.12859	1.12994	1.12859	1.12951	1321	0	0
2025.05.02	02:00:00	1.12954	1.12976	1.12913	1.12958	1589	0	0
2025.05.02	03:00:00	1.12957	1.12997	1.12742	1.12823	4590	0	0
2025.05.02	04:00:00	1.12825	1.12958	1.12786	1.12958	3894	0	0
2025.05.02	05:00:00	1.12958	1.13034	1.12928	1.12940	2621	0	0
2025.05.02	06:00:00	1.12940	1.13157	1.12938	1.13128	2501	0	0
2025.05.02	07:00:00	1.13128	1.13142	1.13011	1.13043	3156	0	0
2025.05.02	08:00:00	1.13043	1.13140	1.13025	1.13078	2670	0	0
2025.05.02	09:00:00	1.13078	1.13292	1.13059	1.13257	4457	0	0
2025.05.02	10:00:00	1.13259	1.13378	1.13179	1.13282	4396	0	0
2025.05.02	11:00:00	1.13283	1.13349	1.13161	1.13330	4149	0	0
2025.05.02	12:00:00	1.13331	1.13551	1.13258	1.13503	4678	0	0
2025.05.02	13:00:00	1.13504	1.13519	1.13275	1.13312	3343	0	0
2025.05.02	14:00:00	1.13312	1.13503	1.13242	1.13466	3895	0	0
2025.05.02	15:00:00	1.13467	1.13474	1.13047	1.13191	8595	0	0
2025.05.02	16:00:00	1.13189	1.13800	1.13149	1.13728	9255	0	0
2025.05.02	17:00:00	1.13723	1.13811	1.13577	1.13686	8096	0	0
2025.05.02	18:00:00	1.13686	1.13687	1.13206	1.13290	6025	0	0
2025.05.02	19:00:00	1.13290	1.13391	1.13171	1.13199	5456	0	0
